City,Continent,Class,Skewness,Dip_Statistic,Mean_Height
Dili,AUSTRALIA,Hourglass,-0.081798746,0,1.97804688
Dillingham,NORTH AMERICA,Pyramid,1.676997796,0.994270442,0.129227433
Dillon,NORTH AMERICA,Pyramid,1.200312907,0.995665164,0.853308307
Dilolo,AFRICA,Hourglass,0.089266362,0,1.354380309
Dimbokro,AFRICA,Hourglass,0.365580979,5.54E-05,1.448109929
Dimitrovgrad,EUROPE,Hourglass,1.492833126,0,1.61522504
Dindigul,ASIA,Hourglass,5.659760862,0,0.149546441
Dingzhou,ASIA,Hourglass,2.56236481,0,0.64096799
Diourbel,AFRICA,Hourglass,0.437057565,0,1.173055715
Dire Dawa,AFRICA,Hourglass,1.14020105,0,1.066703919
Dirj,AFRICA,Diamond,0.279085859,0.52809558,1.45381096
Divinopolis,SOUTH AMERICA,Pyramid,1.479523454,0.009171558,1.368737771
Diyarbakir,ASIA,Pyramid,1.968156108,0.924351915,1.259266824
Djambala,AFRICA,Pyramid,2.580574396,0.997406398,0.34080451
Djanet,AFRICA,Pyramid,1.038535695,0.039056154,2.001743399
Djelfa,AFRICA,Hourglass,0.641688598,0,1.347319632
Djenne,AFRICA,Pyramid,0.6174807,0.99015392,1.421823926
Djibouti,AFRICA,Hourglass,0.304132911,0,2.426905328
Djougou,AFRICA,Hourglass,-0.339987538,0,2.331923591
Dnipropetrovsk,EUROPE,Hourglass,1.494805481,6.50E-06,2.045375499
Doba,AFRICA,Hourglass,-0.182820182,0,1.558445011
Dobrich,EUROPE,Pyramid,0.991341374,0.989161337,2.48081752
Dodge City,NORTH AMERICA,Pyramid,1.271013243,1,0.973850028
Dodoma,AFRICA,Hourglass,-0.171903124,0,1.827569589
Doha,ASIA,Hourglass,1.088785982,0,2.984652079
Dolbeau,NORTH AMERICA,Pyramid,2.76182411,0.983372864,0.709096233
Dolinsk,ASIA,Pyramid,2.303023632,1,0.57939207
Dolo Bay,AFRICA,Pyramid,3.934494091,1,0.159037579
Dolores,SOUTH AMERICA,Hourglass,0.702569637,0,1.209370395
Dombarovskiy,ASIA,Pyramid,1.541382833,0.989360582,0.674419643
Dondo1,AFRICA,Pyramid,0.796390561,0.168561358,0.873582662
Dondo2,AFRICA,Pyramid,1.006340709,0.00666794,2.772738044
Donegal,EUROPE,Pyramid,3.501241561,0.995159166,0.230278824
Donetsk,EUROPE,Pyramid,2.192455526,0.017898383,1.238560109
Dong Hoi,ASIA,Pyramid,3.493868674,0.329756028,0.287235741
Dongola,AFRICA,Hourglass,-0.198753704,0,1.644750581
Dortmund,EUROPE,Hourglass,2.232677315,3.26E-06,1.180506296
Dosso,AFRICA,Hourglass,0.137076817,0,1.511264465
Dothan,NORTH AMERICA,Pyramid,1.500795509,0.991245049,1.078186474
Douala,AFRICA,Hourglass,-0.202328093,0,3.465478135
Douglas1,NORTH AMERICA,Pyramid,2.507645723,0.997753132,0.758532688
Douglas2,NORTH AMERICA,Pyramid,1.368581344,0.998183243,0.534814314
Douglas3,EUROPE,Pyramid,1.567050795,0.959626123,0.877907088
Douglas4,NORTH AMERICA,Pyramid,0.69679447,0.097658944,1.127061875
Dourados,SOUTH AMERICA,Hourglass,0.164982724,0,1.729634582
Dover1,NORTH AMERICA,Pyramid,4.133759784,0.791604856,0.754082785
Dover2,EUROPE,Pyramid,2.105346148,0.993732845,0.620586984
Drammen,EUROPE,Pyramid,4.826995248,0.380617027,0.408408722
Dresden,EUROPE,Pyramid,1.923791469,0.040120696,1.028168063
Drobeta-Turnu Severin,EUROPE,Pyramid,1.140175556,0.009195546,1.780764975
Drogheda,EUROPE,Pyramid,1.487153402,0.990815714,1.249577547
Drohobych,EUROPE,Pyramid,1.900775119,0.993361994,0.590888456
Drummondville,NORTH AMERICA,Pyramid,1.482497984,0.754201066,1.082009226
Dryden,NORTH AMERICA,Pyramid,8.031362142,0.995154717,0.696236138
Dubayy,ASIA,Hourglass,1.229844423,0,3.431566766
Dubbo,AUSTRALIA,Hourglass,1.063946104,4.33E-06,1.221006797
Dublin1,NORTH AMERICA,Pyramid,2.592062316,1,0.634675539
Dublin2,EUROPE,Hourglass,1.482430978,0,1.738572991
Dubrovnik,EUROPE,Pyramid,2.201127447,1,0.758254774
Dubuque,NORTH AMERICA,Pyramid,1.675689688,0.994253189,1.294890999
Dudinka,ASIA,Pyramid,1.850083728,0.886974857,0.878889313
Duisburg,EUROPE,Pyramid,2.067663052,0.010993439,1.597766595
Duitama,SOUTH AMERICA,Pyramid,1.240442237,0.622712596,1.622945959
Duluth,NORTH AMERICA,Pyramid,2.624390448,0.993134011,0.936186303
Duma,ASIA,Pyramid,2.008102403,0.29684478,0.995124904
Dumas,NORTH AMERICA,Hourglass,0.310804723,0,1.273606681
Dumfries,EUROPE,Pyramid,1.24541817,0.999017263,0.811301981
Dumyat,AFRICA,Pyramid,2.146602418,0.015546078,0.873093536
Dund-Us,ASIA,Pyramid,1.111837131,0.050187467,1.018593912
Dundalk,EUROPE,Pyramid,1.859616978,1,0.840802144
Dundee,EUROPE,Pyramid,2.114542028,0.870564482,1.175810438
Dundo,AFRICA,Hourglass,0.051453691,0,2.01345701
Dunedin,AUSTRALIA,Pyramid,0.974089685,0.888404965,2.006371971
Dunhua,ASIA,Pyramid,1.483909784,0.998888428,1.922247218
Dunhuang,ASIA,Pyramid,2.31879524,0.488984638,0.816024267
Duque de Caxias,SOUTH AMERICA,Hourglass,0.293605763,0,3.004992612
Durango1,NORTH AMERICA,Hourglass,-0.049211312,0,2.357856188
Durango2,NORTH AMERICA,Pyramid,1.566542891,0.994926715,0.791571232
Durazno,SOUTH AMERICA,Hourglass,0.857412691,0.000140408,1.467144382
Durban,AFRICA,Hourglass,0.817742441,0,2.720077934
Durham,NORTH AMERICA,Pyramid,3.148821558,0.435308744,0.924222728
Durres,EUROPE,Hourglass,1.320336212,0.000143261,1.713289376
Dushanbe,ASIA,Hourglass,1.180502641,0,1.251604258
Dyatkovo,EUROPE,Pyramid,1.720888595,0.993601352,0.861716263
Dzaoudzi,AFRICA,Pyramid,1.265779001,0.966966744,1.041369658
Dzerzhinsk,EUROPE,Pyramid,2.648575724,0.467414424,0.914196406
Dzhankoy,EUROPE,Hourglass,0.875909419,0,1.105329799
Dzuunharaa,ASIA,Pyramid,1.458536619,0.956380875,0.752228259
DÌùsseldorf,EUROPE,Hourglass,1.795809271,0,1.625137115
Eagle,NORTH AMERICA,Pyramid,3.487867665,0.999807464,0.005516328
Eagle Pass,NORTH AMERICA,Pyramid,0.941687106,0.403290113,0.880046494
East London,AFRICA,Hourglass,0.907111793,9.19E-06,1.344175447
Eastmain,NORTH AMERICA,Pyramid,2.505973947,0.999732953,0.060338229
Eau Claire,NORTH AMERICA,Pyramid,2.26863503,0.999956673,0.965331346
Ebolowa,AFRICA,Pyramid,1.419738371,0.919443232,0.961995949
Echuca,AUSTRALIA,Hourglass,0.146268199,0,1.594062513
Ed Damazin,AFRICA,Hourglass,0.112539869,0,1.35794686
Ed Dueim,AFRICA,Hourglass,0.417232005,0,1.197760154
EdDamer,AFRICA,Hourglass,-0.102909498,0,1.450203053
Edea,AFRICA,Hourglass,0.170048557,0.000333255,2.001715398
Edinburg,NORTH AMERICA,Pyramid,1.961400043,0.296745298,0.899132324
Edinburgh,EUROPE,Hourglass,1.209759515,0,1.404763096
Edirne,EUROPE,Hourglass,1.026435479,1.27E-07,1.103163681
Edmonton,NORTH AMERICA,Hourglass,2.574607585,0,1.980096105
Edmundston,NORTH AMERICA,Pyramid,8.759951982,0.995725629,0.374160334
Egilsstadir,NORTH AMERICA,Pyramid,0.984745652,0.896901965,0.149367023
Eindhoven,EUROPE,Hourglass,1.450030712,0,1.797502655
Eirunepe,SOUTH AMERICA,Pyramid,3.047172995,1,0.367060855
Ekibastuz,ASIA,Hourglass,0.634050954,0,2.432360088
El Alamein,AFRICA,Pyramid,0.660490414,0.966438771,1.784876799
El Arish,AFRICA,Hourglass,0.835378679,0,1.714817995
El Banco,SOUTH AMERICA,Pyramid,2.535610474,0.99983982,0.38719407
El Bayadh,AFRICA,Hourglass,0.441426248,0,1.563840285
El Calafate,SOUTH AMERICA,Pyramid,1.887931654,0.990796586,0.490196868
El Carmen de Bolivar,SOUTH AMERICA,Pyramid,1.048793003,0.008745629,0.919831282
El Centro,NORTH AMERICA,Hourglass,0.686359816,2.53E-06,1.082066587
El Daba,AFRICA,Diamond,-0.077739732,0.034498034,1.495567981
El Dorado1,NORTH AMERICA,Pyramid,2.417542166,0.995176951,1.081576779
El Dorado2,SOUTH AMERICA,Pyramid,2.205387668,0.990369276,0.589963732
El Faiyum,AFRICA,Hourglass,2.675236805,0.000436538,0.782936271
El Fasher,AFRICA,Hourglass,-0.470317104,0,1.836984579
El Fuerte,NORTH AMERICA,Hourglass,0.253138874,4.86E-05,2.038642226
El Giza,AFRICA,Hourglass,1.677142655,0,2.199847676
El Golea,AFRICA,Pyramid,0.560773746,0.950189518,1.277407019
El Jadida,AFRICA,Pyramid,1.775737951,0.957199704,0.824805922
El Kef,AFRICA,Hourglass,0.608191491,0,1.642876797
El Kharga,AFRICA,Pyramid,0.611502149,0.024885292,1.356579656
El Maiten,SOUTH AMERICA,Pyramid,1.743121251,0.997313946,0.357540844
El Manaqil,AFRICA,Hourglass,1.090680819,0,0.925749566
El Mansura,AFRICA,Hourglass,1.94127697,0,1.199579016
El Manteco,SOUTH AMERICA,Pyramid,2.470316693,0.944447521,0.315104829
El Minya,AFRICA,Pyramid,2.431656931,0.020492099,0.854379356
El Obeid,AFRICA,Hourglass,-0.283519071,0,2.332856566
El Oued,AFRICA,Hourglass,0.384931246,0,2.033605086
El Paso,NORTH AMERICA,Hourglass,0.632927416,0,2.759277776
El Qasr,AFRICA,Pyramid,1.175865119,0.981979978,0.321678236
El Suweis,AFRICA,Pyramid,1.087949321,0.356074758,2.428027657
El Tigre,SOUTH AMERICA,Hourglass,0.06696246,0,1.503671037
El Tur,AFRICA,Pyramid,0.565796168,0.574882277,1.640924229
Elazig,ASIA,Pyramid,1.30905647,0.991620761,1.618106771
Elbasan,EUROPE,Pyramid,1.316246532,0.007009497,0.761173733
Elblag,EUROPE,Pyramid,2.160284239,0.83942017,0.926313717
Eldama Ravine,AFRICA,Pyramid,3.467941215,0.965655232,0.265047703
Eldorado,NORTH AMERICA,Pyramid,1.2116627,0.864331966,0.848324958
Eldoret,AFRICA,Pyramid,1.905106792,0.995138563,0.969014224
Elgin,NORTH AMERICA,Pyramid,1.969850141,0.32366158,1.088573347
Elista,EUROPE,Hourglass,0.701987198,0,2.672410286
Elk,EUROPE,Pyramid,1.343998439,0.995582793,1.057891287
Elkhart,NORTH AMERICA,Pyramid,1.935484801,0.97970801,1.06049699
Elko,NORTH AMERICA,Pyramid,1.366738963,0.999035559,0.92089762
Elmira,NORTH AMERICA,Pyramid,1.500508238,0.998467885,1.031997403
Ely1,NORTH AMERICA,Pyramid,0.935121565,0.978222576,0.821295258
Ely2,NORTH AMERICA,Pyramid,1.534457439,0.940096184,0.738435673
Embi,ASIA,Hourglass,0.418136492,1.58E-06,1.169740484
Embu,AFRICA,Pyramid,1.674517343,1,0.837080694
Emden,EUROPE,Pyramid,1.869044398,0.996735256,1.193027749
Emerald,AUSTRALIA,Pyramid,0.556601784,0.93389791,1.302601498
Emmonak,NORTH AMERICA,Unknown,0,1,0
Emporia,NORTH AMERICA,Pyramid,1.978824488,0.991785731,1.275379487
En Nuhud,AFRICA,Hourglass,-0.443880999,0,1.828386598
Encarnacion,SOUTH AMERICA,Hourglass,0.893444181,0,1.277330584
Ende,AUSTRALIA,Hourglass,-0.08527119,0,2.088410943
Engels,EUROPE,Hourglass,1.492660863,0,1.973515283
Enid,NORTH AMERICA,Hourglass,1.365785636,0.000139067,1.236935757
Ensenada,NORTH AMERICA,Hourglass,0.174909387,0,2.52479084
Entebbe,AFRICA,Pyramid,2.61095591,1,0.953341158
Enterprise,NORTH AMERICA,Pyramid,1.541764913,1,0.784382296
Enugu,AFRICA,Hourglass,4.697055403,0,0.224584127
Er Rachidia,AFRICA,Pyramid,2.461933135,0.997960433,0.421701838
Erechim,SOUTH AMERICA,Hourglass,0.541210141,0,2.254258935
Eregli,ASIA,Pyramid,2.252628678,0.866891879,0.589318271
Erenhot,ASIA,Pyramid,1.043818421,0.997905683,1.730303831
Erfurt,EUROPE,Pyramid,1.827547999,0.982046666,1.167270015
Ergun Zuoqi,ASIA,Pyramid,1.819149275,0.357798048,1.076414702
Erie,NORTH AMERICA,Hourglass,1.257453815,0,1.526495714
Ermoupoli,EUROPE,Pyramid,0.73252501,0.92670051,1.988627092
Ertis,ASIA,Pyramid,0.810363063,0.001760328,0.967000642
Erymentau,ASIA,Pyramid,1.382737972,1,0.778716519
Erzincan,ASIA,Pyramid,1.772149572,0.915845123,0.438207919
Erzurum,ASIA,Pyramid,1.669969212,0.993013917,1.402365056
Esbjerg,EUROPE,Pyramid,1.621832894,0.007363777,1.264645393
Escanaba,NORTH AMERICA,Pyramid,1.151164672,0.991206153,1.236229318
Escuinapa,NORTH AMERICA,Hourglass,-0.690228364,2.94E-05,2.302054812
Escuintla,NORTH AMERICA,Pyramid,1.678129775,0.016930583,0.967222506
Eseka,AFRICA,Pyramid,1.110806969,0.52630949,1.071114398
Esik,ASIA,Pyramid,0.959027293,0.04752592,1.142769988
Esil,ASIA,Pyramid,0.677505272,0.990932401,1.515641688
Eskisehir,ASIA,Hourglass,1.13598312,6.64E-05,1.702909431
Esmeraldas,SOUTH AMERICA,Pyramid,1.57024061,0.13907613,1.52503983
Esperance,AUSTRALIA,Pyramid,0.985365379,0.649072004,1.441608501
Esperanza,NORTH AMERICA,Diamond,0.406119621,0.017223415,1.467967655
Espungabera,AFRICA,Diamond,0.235662421,0.970857143,1.305418997
Esquel,SOUTH AMERICA,Hourglass,0.611867442,0,1.357464542
Essen,EUROPE,Pyramid,1.6373043,0.015799913,1.791137731
Estancia,SOUTH AMERICA,Pyramid,2.258660123,0.948607323,0.539171627
Esteli,NORTH AMERICA,Hourglass,-0.174032334,0,2.541740885
Etawah,ASIA,Hourglass,7.794753064,0,0.09979423
Eugene,NORTH AMERICA,Hourglass,1.307953663,0,1.733492568
Eumseong,ASIA,Pyramid,1.345260598,0.982720489,1.994021269
Eureka,NORTH AMERICA,Pyramid,1.054404985,0.850594198,1.130455092
Evanston,NORTH AMERICA,Hourglass,1.622415451,0,2.280162401
Evansville,NORTH AMERICA,Pyramid,2.430303116,0.993818907,1.294459081
Everett,NORTH AMERICA,Hourglass,2.846773919,0,1.53916691
Ewo,AFRICA,Pyramid,1.804119382,1,0.376013547
Exeter,EUROPE,Pyramid,1.182311094,0.989343599,1.513254816
Exmouth,AUSTRALIA,Diamond,0.435234119,0.744911911,1.049964036
Eyl,AFRICA,Pyramid,1.779141826,0.998929721,0.274939634
Eyumojok,AFRICA,Pyramid,12.11926811,1,0.02309276
Fada,AFRICA,Pyramid,0.60639061,0.937578217,0.40541191
Fairbanks,NORTH AMERICA,Pyramid,2.214139413,0.7036935,0.532872866
Faisalabad,ASIA,Hourglass,4.393499247,0,0.251341259
Faizabad,ASIA,Hourglass,10.48558768,0,0.084252568
Falfurrias,NORTH AMERICA,Pyramid,0.728460063,0.782424502,0.559344909
Farafangana,AFRICA,Pyramid,0.722447054,0.684372456,1.030208583
Farah,ASIA,Pyramid,1.713402191,0.968940188,0.728878217
Faranah,AFRICA,Hourglass,-0.20865306,0,2.384488208
Fargo,NORTH AMERICA,Hourglass,1.801815713,0,1.477921002
Fargona,ASIA,Hourglass,0.986897816,0,1.234084718
Faribault,NORTH AMERICA,Pyramid,1.516007169,0.994051343,0.916143338
Farmington,NORTH AMERICA,Pyramid,0.678037087,0.791949489,1.400287786
Faro,EUROPE,Pyramid,1.724671728,1,1.716917373
Fasa,ASIA,Hourglass,0.521188437,0,1.5213688
Fatehpur,ASIA,Hourglass,9.088311948,0,0.090736386
Fayetteville1,NORTH AMERICA,Pyramid,2.24352647,0.541182511,0.900318308
Fayetteville2,NORTH AMERICA,Pyramid,2.378601892,0.715390433,1.1450342
Feira de Santana,SOUTH AMERICA,Hourglass,0.492683324,0,1.605099945
Felipe Carrillo Puerto,NORTH AMERICA,Diamond,-0.156801741,0.997727715,1.84160075
Fengcheng,ASIA,Hourglass,7.283039771,0,0.208412252
Fengjie,ASIA,Pyramid,8.631593232,0.275464177,0.031781014
Fengshan,ASIA,Pyramid,1.132307391,0.990908403,3.483709291
Fengzhen,ASIA,Pyramid,4.352184942,0.135692262,1.008035599
Ferkessedougou,AFRICA,Hourglass,-0.097782554,0,1.745727898
Fernandopolis,SOUTH AMERICA,Hourglass,1.149400659,0,1.237404824
Ferrara,EUROPE,Pyramid,1.30969889,0.970325504,1.206619625
Ferrenafe,SOUTH AMERICA,Hourglass,1.411624622,0.000717306,0.739817849
Feyzabad,ASIA,Pyramid,1.419781059,0.84713828,0.821938552
Fez,AFRICA,Pyramid,1.227684957,0.977644673,1.482778998
Fianarantsoa,AFRICA,Hourglass,3.51912307,0.000447946,0.4190236
Filadelfia,SOUTH AMERICA,Pyramid,0.984861283,0.927891081,1.325497266
Finnsnes,EUROPE,Pyramid,1.97487543,0.807895863,0.155669882
Firozabad,ASIA,Hourglass,6.893697284,0,0.118095618
Flagstaff,NORTH AMERICA,Pyramid,2.754154783,0.994053165,1.036176618
Flensburg,EUROPE,Pyramid,2.374574216,0.991772717,1.152134633
Flin Flon,NORTH AMERICA,Pyramid,4.479382789,0.996842344,0.694767524
Flint,NORTH AMERICA,Pyramid,3.219098103,0.296334618,0.747174144
Florence1,NORTH AMERICA,Pyramid,3.457732599,0.980335178,0.986818721
Florence2,NORTH AMERICA,Pyramid,1.594799589,0.991534977,1.239552378
Florence3,EUROPE,Pyramid,1.717266213,0.005411034,1.15243266
Florencia,SOUTH AMERICA,Hourglass,1.262681217,0,1.712651934
Flores,NORTH AMERICA,Hourglass,0.214976524,0,1.589079636
Floriano,SOUTH AMERICA,Hourglass,0.035013259,0,1.971529862
Florianopolis,SOUTH AMERICA,Pyramid,1.784351282,0.785171827,2.022696572
Focsani,EUROPE,Pyramid,0.772520779,0.035154697,1.442177003
Foggia,EUROPE,Pyramid,1.061786689,0.948953654,2.328610576
Fond du Lac,NORTH AMERICA,Pyramid,1.532738534,0.989597593,1.259529714
Fonte Boa,SOUTH AMERICA,Pyramid,1.690829811,0.994225737,0.540044689
Forbes,AUSTRALIA,Diamond,0.043808619,0.007027455,1.586727063
Formiga,SOUTH AMERICA,Hourglass,0.768520949,0,1.50940099
Formosa1,SOUTH AMERICA,Hourglass,0.276789935,0,1.551012054
Formosa2,SOUTH AMERICA,Hourglass,0.292965123,0,1.557473367
Forster-Tuncurry,AUSTRALIA,Pyramid,0.505947387,0.295613504,1.438532781
Fort Chipewyan,NORTH AMERICA,Pyramid,2.243014342,0.999617354,0.074034428
Fort Collins,NORTH AMERICA,Pyramid,1.443240332,0.09779469,1.247088471
Fort Good Hope,NORTH AMERICA,Pyramid,1.616376983,0.994528609,0.081043511
Fort Lauderdale,NORTH AMERICA,Hourglass,1.110970386,0,2.018340072
Fort McMurray,NORTH AMERICA,Pyramid,2.479872689,0.949534487,0.679612973
Fort Pierce,NORTH AMERICA,Hourglass,0.553676224,0,1.513713291
Fort Resolution,NORTH AMERICA,Pyramid,3.116326018,0.995462401,0.040055257
Fort Severn,NORTH AMERICA,Pyramid,1.75955001,0.99105628,0.089826987
Fort Shevchenko,ASIA,Diamond,0.127090281,0.289670836,1.242983687
Fort Simpson,NORTH AMERICA,Pyramid,3.702402756,0.999151144,0.028940946
Fort Smith1,NORTH AMERICA,Pyramid,1.9851037,0.75074794,1.34889406
Fort Smith2,NORTH AMERICA,Pyramid,1.202241958,0.417323056,0.215452725
Fort St. John,NORTH AMERICA,Pyramid,0.729790628,0.313742216,0.803066377
Fort Stockton,NORTH AMERICA,Pyramid,0.678515722,0.402510459,0.975766571
Fort Wayne,NORTH AMERICA,Pyramid,2.618020373,0.92861483,1.129233039
Fort Yukon,NORTH AMERICA,Pyramid,1.847675313,0.996402209,0.106791297
Fort-de-France,SOUTH AMERICA,Pyramid,1.041233173,0.866668046,1.493744507
Fortaleza,SOUTH AMERICA,Hourglass,0.968736249,0,1.831137971
Foshan,ASIA,Hourglass,1.531859966,8.12E-06,2.427562568
Foumban,AFRICA,Hourglass,0.147676848,0,2.934950694
Foz do Iguacu,SOUTH AMERICA,Hourglass,0.598868733,0,1.875679459
Franca,SOUTH AMERICA,Hourglass,0.668963295,0,1.66090034
Franceville,AFRICA,Pyramid,1.320264711,1,1.401898044
Francistown,AFRICA,Pyramid,0.71111019,0.002929337,1.214839651
Frankfort,NORTH AMERICA,Pyramid,1.899393515,0.99312302,0.913183766
Frankfurt,EUROPE,Hourglass,2.129534631,2.20E-05,1.546488428
Fredericksburg,NORTH AMERICA,Pyramid,2.747328415,0.695855884,0.532231434
Fredericton,NORTH AMERICA,Pyramid,3.216456476,0.998209204,0.432835001
Frederikshavn,EUROPE,Hourglass,1.301164762,0.000420413,0.978309284
Freeport1,NORTH AMERICA,Pyramid,2.731805683,0.879167684,1.045920283
Freeport2,NORTH AMERICA,Pyramid,2.767488827,0.994334452,0.249071776
Freetown,AFRICA,Hourglass,-0.038813914,0,3.860590501
Freiburg,EUROPE,Pyramid,1.583074916,0.770119348,1.263866275
Fresnillo,NORTH AMERICA,Hourglass,0.398312692,0,1.498696948
Fresno,NORTH AMERICA,Hourglass,0.290836338,0,2.225673092
Fria,AFRICA,Pyramid,2.377806308,0.047310092,1.325745027
Frias,SOUTH AMERICA,Hourglass,0.262858827,0,1.437828263
Frolovo,EUROPE,Pyramid,1.241078546,0.003487606,0.996231985
Frontera,NORTH AMERICA,Pyramid,2.53367623,1,0.107106777
Frutal,SOUTH AMERICA,Hourglass,-0.229547196,0,2.1283345
Ft. Dodge,NORTH AMERICA,Pyramid,1.255576007,0.99385923,1.288295652
Ft. Myers,NORTH AMERICA,Pyramid,0.952438917,0.870888066,1.478813265
Ft. Worth,NORTH AMERICA,Hourglass,3.31493759,0,1.271186469
Fuan,ASIA,Pyramid,1.446278112,0.824513237,2.090221501
Fujin,ASIA,Pyramid,1.288806307,0.013663658,2.046210452
Fukui,ASIA,Hourglass,0.508680943,0,2.894645338
Fukuoka,ASIA,Hourglass,0.928718576,4.67E-05,3.384649593
Fukushima,ASIA,Hourglass,1.250294152,0,1.979542516
Fulin,ASIA,Pyramid,1.895353753,0.993085649,0.141883623
Funchal,AFRICA,Pyramid,1.101838995,1,1.275229162
Funtua,AFRICA,Pyramid,2.508938444,0.001981055,0.452070853
Furth,EUROPE,Pyramid,1.770759541,0.833294254,1.51780805
Fushun,ASIA,Pyramid,1.930649657,0.306725925,2.1843552
Fuxin,ASIA,Pyramid,1.962634595,0.123562067,1.661627563
Fuyang,ASIA,Hourglass,6.577664439,0,0.267192056
Fuyu,ASIA,Pyramid,1.52689778,0.071327955,2.201682301
Fuzhou,ASIA,Pyramid,1.32824231,0.988613404,2.849076965
Gaalkacyo,AFRICA,Hourglass,-0.305512918,0,2.046920782
Gabes,AFRICA,Hourglass,1.401718711,0,1.408922296
Gaborone,AFRICA,Hourglass,0.310350775,0,2.265788496
Gadsden,NORTH AMERICA,Pyramid,1.72642441,1,0.971803142
Gafsa,AFRICA,Hourglass,1.031673097,0,1.14928484
Gagnoa,AFRICA,Hourglass,0.806962456,0,1.264785353
Gainesville,NORTH AMERICA,Pyramid,2.798691006,0.907350736,1.096175324
Galati,EUROPE,Hourglass,2.019734514,0,2.107627674
Galesburg,NORTH AMERICA,Hourglass,1.626046092,0.00048412,1.070055005
Galle,ASIA,Hourglass,5.631166936,0,0.21306825
Gallup,NORTH AMERICA,Pyramid,1.641774322,0.99213785,0.673213807
Galveston,NORTH AMERICA,Hourglass,2.611103128,0,1.606188016
Galway,EUROPE,Pyramid,1.404451614,0.995336309,1.038351449
Gamba,AFRICA,Unknown,0,1,0
Ganca,ASIA,Hourglass,0.510254363,0,2.179302574
Gandajika,AFRICA,Diamond,0.474586434,0.930318788,1.064279111
Gander,NORTH AMERICA,Pyramid,3.988333953,1,0.035806085
Gandhinagar,ASIA,Hourglass,5.215480042,0,0.236056365
Gangneung,ASIA,Pyramid,1.470446395,0.998804747,1.848031839
Gangtok,ASIA,Pyramid,5.154457922,0.996586601,0.366302521
Gannan,ASIA,Pyramid,1.301508583,0.024322174,2.035621096
Ganzhou,ASIA,Pyramid,2.310440545,0.001998464,1.167969561
Gao,AFRICA,Hourglass,-0.13130505,0,2.297918395
Garanhuns,SOUTH AMERICA,Pyramid,1.519947042,0.001294436,0.811377295
Garca,SOUTH AMERICA,Hourglass,1.051365834,0,1.058406408
Garden City,NORTH AMERICA,Hourglass,0.417964935,0,1.350934898
Gardiz,ASIA,Pyramid,2.630381227,1,0.524510694
Garissa,AFRICA,Hourglass,-0.059069083,0,1.772582077
Garoowe,AFRICA,Hourglass,-0.681743448,0,2.265097497
Garoua,AFRICA,Hourglass,0.621103137,0,1.350683068
Gary,NORTH AMERICA,Pyramid,3.806799903,0.367586104,1.355650082
Garzon,SOUTH AMERICA,Pyramid,4.791165863,1,0.190621801
Gashua,AFRICA,Hourglass,-1.16597869,0,2.623842819
Gaspe,NORTH AMERICA,Pyramid,1.547781434,0.998475778,0.278692012
Gatchina,EUROPE,Pyramid,2.376210573,1,0.916145742
Gavle,EUROPE,Pyramid,7.070971187,0.06959575,0.448661141
Gawler,AUSTRALIA,Hourglass,1.224519961,0,1.311742762
Gay,EUROPE,Pyramid,1.471400955,0.328880765,1.219132801
Gaya1,AFRICA,Hourglass,0.026127611,0,1.792565962
Gaya2,ASIA,Hourglass,7.965971163,0,0.097353869
Gaza,ASIA,Hourglass,0.541007613,0,3.066220329
Gaziantep,ASIA,Hourglass,0.028447348,0,3.098574105
Gbadolite,AFRICA,Hourglass,-0.023791936,0,1.705053115
Gbarnga,AFRICA,Hourglass,0.027305212,4.61E-05,1.972649816
Gdansk,EUROPE,Pyramid,2.2501053,0.251604833,1.263471643
Gdynia,EUROPE,Pyramid,2.217391134,0.647144547,1.096604879
Gedaref,AFRICA,Hourglass,-0.082103903,0,1.789024254
Geelong,AUSTRALIA,Hourglass,0.365580687,0,2.161664724
Geita,AFRICA,Pyramid,4.447015731,0.995388112,0.021163439
Gejiu,ASIA,Pyramid,1.759266576,1,1.599166049
Gelendzhik,ASIA,Hourglass,1.473570413,8.31E-07,2.168985659
Gemena,AFRICA,Hourglass,1.237593124,4.90E-06,1.005467602
Geneina,AFRICA,Hourglass,0.006685705,0,1.475466677
General Conesa,SOUTH AMERICA,Pyramid,0.683158617,0.815545369,0.933196997
General Guemes,SOUTH AMERICA,Hourglass,1.536737144,0,1.234247316
General Pico,SOUTH AMERICA,Hourglass,0.110777717,0,1.976846797
General Roca,SOUTH AMERICA,Pyramid,2.357834445,1,0.416693694
General Santos,ASIA,Hourglass,3.247922739,0.000604861,0.36695997
Geneva,EUROPE,Pyramid,2.176691852,0.716394104,1.501268724
Genoa,EUROPE,Pyramid,1.625678456,0.975747794,1.928373738
Gent,EUROPE,Pyramid,2.836109449,0.005087693,0.86645527
